Longitud de onda (nm),Intensidad
194.50391,1394.66671875
194.76986521677784,1482.729375
195.0358068653064,1468.39359375
195.30173494287823,1841.12390625
195.5676494467858,1961.9540625
195.83355037432162,1882.08328125
196.09943772277825,1869.79546875
196.36531148944815,1894.37109375
196.63117167162386,1920.9946875
196.89701826659797,1724.3896875
197.1628512716629,1834.98
197.42867068411124,2045.92078125
197.69447650123544,1910.75484375
197.9602687203281,1763.30109375
198.22604733868164,1767.39703125
198.49181235358864,1912.8028125
198.7575637623416,1857.50765625
199.02330156223303,1785.82875
199.28902575055548,1818.59625
199.55473632460144,1777.636875
199.8204332816634,1959.90609375
200.086116619034,1705.95796875
200.3517863340056,1763.30109375
200.6174424238708,1791.97265625
200.88308488592207,1906.65890625
201.148713717452,1806.3084375
201.4143289157531,1769.445
201.67993047811783,1857.50765625
201.9455184018387,1943.52234375
202.2110926842083,1732.5815625
202.4766533225191,1755.10921875
202.74220031406364,1845.21984375
203.0077336561344,1773.5409375
203.27325334602395,1759.20515625
203.53875938102473,1734.62953125
203.8042517584294,1824.74015625
204.0697304755303,1863.6515625
204.33519552962008,1824.74015625
204.60064691799116,1837.02796875
204.86608463793613,1722.34171875
205.1315086867475,1810.404375
205.3969190617178,1810.404375
205.66231576013945,1927.13859375
205.92769877930508,1853.41171875
206.19306811650716,1877.98734375
206.45842376903823,1824.74015625
206.72376573419078,1929.1865625
206.98909400925734,1880.0353125
207.25440859153042,1902.56296875
207.51970947830253,1849.31578125
207.78499666686625,1816.54828125
208.050270154514,1884.13125
208.31552993853836,1974.241875
208.58077601623185,1947.61828125
208.84600838488697,1959.90609375
209.1112270417962,2021.34515625
209.37643198425212,1933.2825
209.64162320954725,1877.98734375
209.90680071497405,1800.16453125
210.1719644978251,1789.9246875
210.43711455539287,1918.94671875
210.70225088496989,1912.8028125
210.9673734838487,1853.41171875
211.2324823493218,1812.45234375
211.49757747868168,1966.05
211.7626588692209,1808.35640625
212.02772651823196,1869.79546875
212.29278042300737,1826.788125
212.5578205808397,1841.12390625
212.82284698902137,1777.636875
213.08785964484494,1810.404375
213.352858545603,1847.2678125
213.617843688588,1824.74015625
213.88281507109247,1873.89140625
214.14777269040889,1834.98
214.41271654382984,1984.48171875
214.6776466286478,1882.08328125
214.94256294215526,1742.82140625
215.20746548164482,1884.13125
215.47235424440893,1765.3490625
215.73722922774016,1771.49296875
216.00209042893098,1751.01328125
216.2669378452739,1837.02796875
216.5317714740615,1933.2825
216.79659131258623,1785.82875
217.06139735814062,1798.1165625
217.32618960801724,1855.4596875
217.59096805950855,1859.555625
217.85573270990707,1763.30109375
218.1204835565054,1839.0759375
218.38522059659596,1941.474375
218.6499438274713,1734.62953125
218.91465324642394,1968.09796875
219.1793488507464,1734.62953125
219.4440306377312,1837.02796875
219.70869860467084,1875.939375
219.97335274885788,1877.98734375
220.23799306758477,1884.13125
220.5026195581441,1824.74015625
220.76723221782834,1824.74015625
221.03183104392997,1826.788125
221.2964160337416,1808.35640625
221.56098718455573,1781.7328125
221.8255444936648,1734.62953125
222.09008795836144,1845.21984375
222.35461757593808,1740.7734375
222.61913334368725,1742.82140625
222.8836352589015,1898.46703125
223.14812331887336,1882.08328125
223.41259752089528,1859.555625
223.6770578622598,1857.50765625
223.9415043402595,1845.21984375
224.20593695218685,1906.65890625
224.47035569533432,1863.6515625
224.73476056699454,1810.404375
224.9991515644599,1642.4709375
225.26352868502303,1804.26046875
225.5278919259764,1925.090625
225.79224128461246,1775.58890625
226.05657675822385,1775.58890625
226.32089834410303,1912.8028125
226.5852060395425,1712.101875
226.84949984183484,1953.7621875
227.1137797482725,1953.7621875
227.378045756148,1847.2678125
227.6422978627539,1824.74015625
227.9065360653827,1976.28984375
228.17076036132693,1994.7215625
228.43497074787905,1990.625625
228.69916722233165,1767.39703125
228.9633497819772,1851.36375
229.2275184241082,1738.72546875
229.4916731460173,1742.82140625
229.75581394499685,1804.26046875
230.01994081833948,1716.1978125
230.28405376333765,1765.3490625
230.54815277728386,1945.5703125
230.8122378574707,1716.1978125
231.07630900119065,1740.7734375
231.3403662057362,1869.79546875
231.60440946839992,1869.79546875
231.86843878647426,1757.1571875
232.13245415725183,1804.26046875
232.39645557802507,1826.788125
232.66044304608653,1871.8434375
232.92441655872872,1677.28640625
233.18837611324415,1898.46703125
233.45232170692535,1834.98
233.71625333706484,1757.1571875
233.98017100095512,1873.89140625
234.24407469588874,1744.869375
234.50796441915818,1837.02796875
234.77184016805597,1869.79546875
235.03570193987463,1699.8140625
235.29954973190672,1884.13125
235.5633835414447,1865.69953125
235.8272033657811,1800.16453125
236.09100920220843,1804.26046875
236.35480104801923,1847.2678125
236.61857890050598,1748.9653125
236.88234275696126,1771.49296875
237.14609261467754,1843.171875
237.40982847094736,1730.53359375
237.67355032306324,1730.53359375
237.93725816831764,1867.7475
238.20095200400314,1873.89140625
238.46463182741226,1816.54828125
238.7282976358375,1832.93203125
238.99194942657138,1810.404375
239.2555871969064,1681.38234375
239.5192109441351,1691.6221875
239.78282066554993,1964.00203125
240.04641635844354,1796.06859375
240.30999802010837,1685.47828125
240.57356564783692,1918.94671875
240.8371192389217,1902.56296875
241.1006587906553,1972.19390625
241.36418430033018,1738.72546875
241.62769576523888,1830.8840625
241.89119318267387,1832.93203125
242.15467654992779,1865.69953125
242.41814586429297,2074.59234375
242.68160112306208,1855.4596875
242.9450423235276,1800.16453125
243.208469462982,1808.35640625
243.4718825387179,1906.65890625
243.73528154802773,1861.60359375
243.998666488204,1626.0871875
244.26203735653928,1996.76953125
244.52539415032606,1863.6515625
244.78873686685688,1669.09453125
245.05206550342422,1800.16453125
245.3153800573206,1826.788125
245.57868052583856,1796.06859375
245.8419669062706,1853.41171875
246.1052391959093,1845.21984375
246.36849739204712,1826.788125
246.63174149197656,1830.8840625
