Longitud de onda (nm),Intensidad
194.50391,1400.810625
194.76986521677784,1411.05046875
195.0358068653064,1429.4821875
195.30173494287823,1935.33046875
195.5676494467858,1920.9946875
195.83355037432162,1871.8434375
196.09943772277825,1841.12390625
196.36531148944815,1832.93203125
196.63117167162386,1794.020625
196.89701826659797,1654.75875
197.1628512716629,1853.41171875
197.42867068411124,1964.00203125
197.69447650123544,1767.39703125
197.9602687203281,1920.9946875
198.22604733868164,1693.67015625
198.49181235358864,1824.74015625
198.7575637623416,1925.090625
199.02330156223303,1732.5815625
199.28902575055548,1765.3490625
199.55473632460144,1892.323125
199.8204332816634,1935.33046875
200.086116619034,1808.35640625
200.3517863340056,1812.45234375
200.6174424238708,1775.58890625
200.88308488592207,1877.98734375
201.148713717452,1716.1978125
201.4143289157531,1738.72546875
201.67993047811783,1880.0353125
201.9455184018387,1951.71421875
202.2110926842083,1736.6775
202.4766533225191,1759.20515625
202.74220031406364,1820.64421875
203.0077336561344,1810.404375
203.27325334602395,1757.1571875
203.53875938102473,1759.20515625
203.8042517584294,1832.93203125
204.0697304755303,1787.87671875
204.33519552962008,1748.9653125
204.60064691799116,1906.65890625
204.86608463793613,1730.53359375
205.1315086867475,1699.8140625
205.3969190617178,1863.6515625
205.66231576013945,1935.33046875
205.92769877930508,1718.24578125
206.19306811650716,1894.37109375
206.45842376903823,1828.83609375
206.72376573419078,1783.78078125
206.98909400925734,1859.555625
207.25440859153042,1843.171875
207.51970947830253,1755.10921875
207.78499666686625,1724.3896875
208.050270154514,1787.87671875
208.31552993853836,1941.474375
208.58077601623185,1906.65890625
208.84600838488697,1847.2678125
209.1112270417962,1910.75484375
209.37643198425212,1945.5703125
209.64162320954725,1869.79546875
209.90680071497405,1808.35640625
210.1719644978251,1857.50765625
210.43711455539287,1898.46703125
210.70225088496989,1925.090625
210.9673734838487,1796.06859375
211.2324823493218,1789.9246875
211.49757747868168,1904.6109375
211.7626588692209,1869.79546875
212.02772651823196,1906.65890625
212.29278042300737,1738.72546875
212.5578205808397,1816.54828125
212.82284698902137,1695.718125
213.08785964484494,1751.01328125
213.352858545603,1880.0353125
213.617843688588,1796.06859375
213.88281507109247,1859.555625
214.14777269040889,1804.26046875
214.41271654382984,1970.1459375
214.6776466286478,1904.6109375
214.94256294215526,1751.01328125
215.20746548164482,1753.06125
215.47235424440893,1818.59625
215.73722922774016,1855.4596875
216.00209042893098,1775.58890625
216.2669378452739,1849.31578125
216.5317714740615,1865.69953125
216.79659131258623,1884.13125
217.06139735814062,1791.97265625
217.32618960801724,1753.06125
217.59096805950855,1873.89140625
217.85573270990707,1748.9653125
218.1204835565054,1841.12390625
218.38522059659596,1949.66625
218.6499438274713,1804.26046875
218.91465324642394,1998.8175
219.1793488507464,1724.3896875
219.4440306377312,1748.9653125
219.70869860467084,1912.8028125
219.97335274885788,1865.69953125
220.23799306758477,1802.2125
220.5026195581441,1751.01328125
220.76723221782834,1818.59625
221.03183104392997,1888.2271875
221.2964160337416,1822.6921875
221.56098718455573,1884.13125
221.8255444936648,1753.06125
222.09008795836144,1787.87671875
222.35461757593808,1810.404375
222.61913334368725,1841.12390625
222.8836352589015,1853.41171875
223.14812331887336,1722.34171875
223.41259752089528,1918.94671875
223.6770578622598,1855.4596875
223.9415043402595,1880.0353125
224.20593695218685,1869.79546875
224.47035569533432,1894.37109375
224.73476056699454,1806.3084375
224.9991515644599,1716.1978125
225.26352868502303,1875.939375
225.5278919259764,1898.46703125
225.79224128461246,1783.78078125
226.05657675822385,1871.8434375
226.32089834410303,1820.64421875
226.5852060395425,1783.78078125
226.84949984183484,1992.67359375
227.1137797482725,1857.50765625
227.378045756148,1955.81015625
227.6422978627539,1832.93203125
227.9065360653827,1951.71421875
228.17076036132693,1968.09796875
228.43497074787905,1830.8840625
228.69916722233165,1681.38234375
228.9633497819772,1933.2825
229.2275184241082,1759.20515625
