Longitud de onda (nm),Intensidad
194.50391,1425.38625
194.76986521677784,1402.85859375
195.0358068653064,1382.37890625
195.30173494287823,1923.04265625
195.5676494467858,1900.515
195.83355037432162,1763.30109375
196.09943772277825,1865.69953125
196.36531148944815,1875.939375
196.63117167162386,1828.83609375
196.89701826659797,1697.76609375
197.1628512716629,1855.4596875
197.42867068411124,2131.93546875
197.69447650123544,1798.1165625
197.9602687203281,1800.16453125
198.22604733868164,1802.2125
198.49181235358864,1867.7475
198.7575637623416,1908.706875
199.02330156223303,1748.9653125
199.28902575055548,1746.91734375
199.55473632460144,1785.82875
199.8204332816634,1988.57765625
200.086116619034,1804.26046875
200.3517863340056,1880.0353125
200.6174424238708,1720.29375
200.88308488592207,1927.13859375
201.148713717452,1728.485625
201.4143289157531,1687.52625
201.67993047811783,1931.23453125
201.9455184018387,1871.8434375
202.2110926842083,1832.93203125
202.4766533225191,1777.636875
202.74220031406364,1841.12390625
203.0077336561344,1748.9653125
203.27325334602395,1847.2678125
203.53875938102473,1683.4303125
203.8042517584294,1865.69953125
204.0697304755303,1818.59625
204.33519552962008,1759.20515625
204.60064691799116,1828.83609375
204.86608463793613,1777.636875
205.1315086867475,1802.2125
205.3969190617178,1834.98
205.66231576013945,1935.33046875
205.92769877930508,1791.97265625
206.19306811650716,1916.89875
206.45842376903823,1929.1865625
206.72376573419078,1863.6515625
206.98909400925734,1851.36375
207.25440859153042,1972.19390625
207.51970947830253,1830.8840625
207.78499666686625,1824.74015625
208.050270154514,1837.02796875
208.31552993853836,1996.76953125
208.58077601623185,1906.65890625
208.84600838488697,1968.09796875
209.1112270417962,1812.45234375
209.37643198425212,1906.65890625
209.64162320954725,1816.54828125
209.90680071497405,1927.13859375
210.1719644978251,1800.16453125
210.43711455539287,1820.64421875
210.70225088496989,1912.8028125
210.9673734838487,1847.2678125
211.2324823493218,1708.0059375
211.49757747868168,1834.98
211.7626588692209,1896.4190625
212.02772651823196,1839.0759375
212.29278042300737,1744.869375
212.5578205808397,1832.93203125
212.82284698902137,1732.5815625
213.08785964484494,1708.0059375
213.352858545603,1908.706875
213.617843688588,1759.20515625
213.88281507109247,1810.404375
214.14777269040889,1863.6515625
214.41271654382984,1972.19390625
214.6776466286478,1789.9246875
214.94256294215526,1802.2125
215.20746548164482,1914.85078125
215.47235424440893,1818.59625
215.73722922774016,1757.1571875
216.00209042893098,1695.718125
216.2669378452739,1783.78078125
