Longitud de onda (nm),Intensidad
194.50391,1464.29765625
194.76986521677784,1456.10578125
195.0358068653064,1417.194375
195.30173494287823,1877.98734375
195.5676494467858,1884.13125
195.83355037432162,1892.323125
196.09943772277825,1894.37109375
196.36531148944815,1882.08328125
196.63117167162386,1814.5003125
196.89701826659797,1744.869375
197.1628512716629,1843.171875
197.42867068411124,2033.63296875
197.69447650123544,1810.404375
197.9602687203281,1855.4596875
198.22604733868164,1691.6221875
198.49181235358864,1832.93203125
198.7575637623416,1923.04265625
199.02330156223303,1716.1978125
199.28902575055548,1767.39703125
199.55473632460144,1812.45234375
199.8204332816634,2031.585
200.086116619034,1761.253125
200.3517863340056,1769.445
200.6174424238708,1832.93203125
200.88308488592207,1912.8028125
201.148713717452,1812.45234375
201.4143289157531,1732.5815625
201.67993047811783,1935.33046875
201.9455184018387,1916.89875
202.2110926842083,1761.253125
202.4766533225191,1841.12390625
202.74220031406364,1863.6515625
203.0077336561344,1785.82875
203.27325334602395,1757.1571875
203.53875938102473,1794.020625
203.8042517584294,1839.0759375
204.0697304755303,1767.39703125
204.33519552962008,1785.82875
204.60064691799116,1822.6921875
204.86608463793613,1712.101875
205.1315086867475,1751.01328125
205.3969190617178,1785.82875
205.66231576013945,1961.9540625
205.92769877930508,1718.24578125
206.19306811650716,1892.323125
206.45842376903823,1884.13125
206.72376573419078,1902.56296875
206.98909400925734,1810.404375
207.25440859153042,1710.05390625
207.51970947830253,1851.36375
207.78499666686625,1714.14984375
208.050270154514,1810.404375
208.31552993853836,1931.23453125
208.58077601623185,1851.36375
208.84600838488697,1925.090625
209.1112270417962,1880.0353125
209.37643198425212,1853.41171875
209.64162320954725,1945.5703125
209.90680071497405,1832.93203125
210.1719644978251,1822.6921875
210.43711455539287,1834.98
210.70225088496989,1943.52234375
210.9673734838487,1853.41171875
211.2324823493218,1822.6921875
211.49757747868168,1886.17921875
211.7626588692209,1849.31578125
212.02772651823196,1861.60359375
212.29278042300737,1742.82140625
212.5578205808397,1830.8840625
212.82284698902137,1769.445
213.08785964484494,1699.8140625
213.352858545603,1826.788125
213.617843688588,1828.83609375
213.88281507109247,1759.20515625
214.14777269040889,1863.6515625
214.41271654382984,1929.1865625
214.6776466286478,1832.93203125
214.94256294215526,1771.49296875
215.20746548164482,1906.65890625
215.47235424440893,1818.59625
215.73722922774016,1853.41171875
216.00209042893098,1779.68484375
216.2669378452739,1798.1165625
216.5317714740615,1880.0353125
216.79659131258623,1785.82875
217.06139735814062,1757.1571875
217.32618960801724,1791.97265625
217.59096805950855,1886.17921875
217.85573270990707,1808.35640625
218.1204835565054,1890.27515625
218.38522059659596,1964.00203125
218.6499438274713,1687.52625
218.91465324642394,1957.858125
219.1793488507464,1769.445
219.4440306377312,1761.253125
219.70869860467084,1943.52234375
219.97335274885788,1949.66625
220.23799306758477,1787.87671875
220.5026195581441,1677.28640625
220.76723221782834,1820.64421875
221.03183104392997,1902.56296875
221.2964160337416,1839.0759375
221.56098718455573,1859.555625
221.8255444936648,1720.29375
222.09008795836144,1888.2271875
222.35461757593808,1777.636875
222.61913334368725,1777.636875
222.8836352589015,1826.788125
223.14812331887336,1849.31578125
223.41259752089528,1789.9246875
223.6770578622598,1769.445
223.9415043402595,1804.26046875
224.20593695218685,1933.2825
224.47035569533432,1837.02796875
224.73476056699454,1830.8840625
224.9991515644599,1771.49296875
225.26352868502303,1898.46703125
225.5278919259764,1947.61828125
225.79224128461246,1777.636875
226.05657675822385,1789.9246875
226.32089834410303,1966.05
226.5852060395425,1759.20515625
226.84949984183484,1945.5703125
227.1137797482725,1918.94671875
227.378045756148,1920.9946875
227.6422978627539,1794.020625
227.9065360653827,1941.474375
228.17076036132693,1937.3784375
228.43497074787905,1941.474375
228.69916722233165,1785.82875
228.9633497819772,1847.2678125
229.2275184241082,1720.29375
229.4916731460173,1853.41171875
229.75581394499685,1814.5003125
230.01994081833948,1869.79546875
230.28405376333765,1777.636875
230.54815277728386,1863.6515625
230.8122378574707,1785.82875
231.07630900119065,1746.91734375
231.3403662057362,1816.54828125
231.60440946839992,1882.08328125
231.86843878647426,1753.06125
232.13245415725183,1925.090625
232.39645557802507,1798.1165625
232.66044304608653,1845.21984375
232.92441655872872,1769.445
233.18837611324415,1886.17921875
233.45232170692535,1884.13125
233.71625333706484,1787.87671875
233.98017100095512,1832.93203125
234.24407469588874,1820.64421875
234.50796441915818,1839.0759375
234.77184016805597,1820.64421875
235.03570193987463,1781.7328125
235.29954973190672,1910.75484375
235.5633835414447,1935.33046875
235.8272033657811,1830.8840625
236.09100920220843,1759.20515625
236.35480104801923,1951.71421875
236.61857890050598,1691.6221875
236.88234275696126,1771.49296875
237.14609261467754,1728.485625
237.40982847094736,1683.4303125
237.67355032306324,1751.01328125
237.93725816831764,1886.17921875
238.20095200400314,1861.60359375
238.46463182741226,1785.82875
238.7282976358375,1880.0353125
238.99194942657138,1769.445
239.2555871969064,1660.90265625
239.5192109441351,1759.20515625
239.78282066554993,1873.89140625
240.04641635844354,1794.020625
240.30999802010837,1775.58890625
240.57356564783692,1787.87671875
240.8371192389217,1834.98
241.1006587906553,1896.4190625
241.36418430033018,1777.636875
241.62769576523888,1832.93203125
241.89119318267387,1812.45234375
242.15467654992779,1839.0759375
242.41814586429297,2052.0646875
242.68160112306208,1814.5003125
242.9450423235276,1847.2678125
243.208469462982,1873.89140625
243.4718825387179,1894.37109375
243.73528154802773,1931.23453125
243.998666488204,1664.99859375
244.26203735653928,1945.5703125
244.52539415032606,1832.93203125
244.78873686685688,1671.1425
245.05206550342422,1929.1865625
245.3153800573206,1888.2271875
245.57868052583856,1853.41171875
245.8419669062706,1808.35640625
246.1052391959093,1796.06859375
246.36849739204712,1857.50765625
246.63174149197656,1787.87671875
246.89497149299018,1837.02796875
247.15818739238048,1691.6221875
247.42138918743998,1800.16453125
247.68457687546118,1802.2125
247.94775045373663,1798.1165625
248.21090991955884,1785.82875
248.4740552702203,1906.65890625
248.73718650301356,1794.020625
249.00030361523113,1886.17921875
249.26340660416548,1900.515
249.5264954671092,1908.706875
249.7895702013548,1880.0353125
250.0526308041947,1787.87671875
250.31567727292156,1892.323125
250.5787096048278,1886.17921875
250.84172779720598,1816.54828125
251.1047318473486,1816.54828125
251.36772175254816,1708.0059375
251.63069751009724,1902.56296875
251.89365911728828,1806.3084375
252.15660657141387,1802.2125
252.41953986976648,1857.50765625
252.68245900963862,1892.323125
252.94536398832287,1669.09453125
253.20825480311166,1802.2125
253.4711314512976,1961.9540625
253.73399393017306,1824.74015625
253.99684223703076,1751.01328125
254.25967636916306,1976.28984375
254.52249632386258,1794.020625
254.78530209842177,1847.2678125
255.04809369013316,2021.34515625
255.31087109628928,1882.08328125
255.57363431418267,1810.404375
255.8363833411058,1867.7475
256.0991181743512,1720.29375
256.3618388112114,1751.01328125
256.6245452489789,1683.4303125
256.8872374849463,1900.515
257.149915516406,1861.60359375
257.4125793406505,1769.445
257.67522895497245,1888.2271875
257.93786435666436,1726.43765625
258.2004855430186,1761.253125
258.46309251132783,1861.60359375
258.7256852588844,1748.9653125
258.98826378298105,1730.53359375
259.25082808091014,1837.02796875
259.51337814996435,1671.1425
259.7759139874359,1830.8840625
260.03843559061767,1896.4190625
260.30094295680186,1718.24578125
260.56343608328126,1822.6921875
260.8259149673481,1757.1571875
261.08837960629523,1920.9946875
261.35082999741485,1785.82875
261.61326613799963,1910.75484375
261.87568802534213,1998.8175
262.1380956567348,1890.27515625
262.4004890294702,1656.80671875
262.66286814084077,1902.56296875
262.9252329881391,1816.54828125
263.18758356865766,1937.3784375
263.449919879689,1828.83609375
263.71224191852565,1943.52234375
263.97454968246007,2109.4078125
264.23684316878484,1828.83609375
264.4991223747924,1822.6921875
264.7613872977754,1861.60359375
265.0236379350262,1843.171875
265.2858742838375,1920.9946875
265.5480963415016,1818.59625
265.81030410531116,1726.43765625
266.0724975725587,1910.75484375
266.3346767405367,1789.9246875
266.5968416065376,1877.98734375
266.8589921678541,1798.1165625
267.12112842177856,1751.01328125
267.3832503656036,1804.26046875
267.6453579966217,1814.5003125
267.90745131212526,1636.32703125
268.16953030940704,1980.38578125
268.4315949857593,1822.6921875
268.6936453384748,1781.7328125
268.9556813648459,1888.2271875
269.2177030621651,1808.35640625
269.479710427725,1867.7475
269.7417034588181,1658.8546875
270.003682152737,1888.2271875
270.26564650677403,1771.49296875
270.5275965182218,1935.33046875
270.7895321843729,1779.68484375
271.05145350251973,1814.5003125
271.3133604699549,1863.6515625
271.57525308397084,1738.72546875
271.83713134186013,1691.6221875
272.09899524091526,1710.05390625
272.3608447784288,1966.05
272.6226799516932,1892.323125
272.88450075800097,1834.98
273.1463071946447,1869.79546875
273.4080992589169,1882.08328125
273.66987694810996,1961.9540625
273.9316402595166,1828.83609375
274.1933891904292,1910.75484375
274.45512373814023,1849.31578125
274.7168438999424,1771.49296875
274.97854967312804,1787.87671875
275.2402410549898,1714.14984375
275.50191804282,1941.474375
275.7635806339115,1871.8434375
276.02522882555644,1814.5003125
276.28686261504765,1869.79546875
276.5484819996774,1947.61828125
276.8100869767384,1933.2825
277.071677543523,1832.93203125
277.33325369732387,1912.8028125
277.5948154354334,1875.939375
277.85636275514423,1990.625625
278.1178956537488,1781.7328125
278.3794141285397,1730.53359375
278.6409181768093,1806.3084375
278.9024077958502,1902.56296875
279.163882982955,1781.7328125
279.4253437354161,1826.788125
279.68679005052604,1712.101875
279.9482219255774,1714.14984375
280.20963935786267,1873.89140625
280.4710423446743,1656.80671875
280.73243088330486,1791.97265625
280.9938049710469,1802.2125
281.25516460519293,1783.78078125
281.5165097830354,1814.5003125
281.7778405018669,1873.89140625
282.0391567589799,1892.323125
282.3004585516669,1814.5003125
282.5617458772205,1900.515
282.8230187329332,1855.4596875
283.08427711609744,1828.83609375
283.3455210240058,1826.788125
283.6067504539508,1830.8840625
283.86796540322496,1837.02796875
284.12916586912064,1888.2271875
284.3903518489307,1740.7734375
284.6515233399473,1732.5815625
284.91268033946324,1783.78078125
285.17382284477077,1845.21984375
285.43495085316266,1904.6109375
285.6960643619313,1826.788125
285.95716336836915,1871.8434375
286.21824786976885,1794.020625
286.47931786342286,1794.020625
286.7403733466237,1828.83609375
287.0014143166639,1703.91
287.262440770836,1822.6921875
287.52345270643247,1722.34171875
