Longitud de onda (nm),Intensidad
194.50391,1374.18703125
194.76986521677784,1396.7146875
195.0358068653064,1427.43421875
195.30173494287823,1900.515
195.5676494467858,1884.13125
195.83355037432162,1820.64421875
196.09943772277825,1916.89875
196.36531148944815,1900.515
196.63117167162386,1927.13859375
196.89701826659797,1683.4303125
197.1628512716629,1890.27515625
197.42867068411124,1996.76953125
197.69447650123544,1796.06859375
197.9602687203281,1800.16453125
198.22604733868164,1841.12390625
198.49181235358864,1900.515
198.7575637623416,1974.241875
199.02330156223303,1791.97265625
199.28902575055548,1773.5409375
199.55473632460144,1689.57421875
199.8204332816634,1968.09796875
200.086116619034,1726.43765625
200.3517863340056,1834.98
200.6174424238708,1710.05390625
200.88308488592207,1900.515
201.148713717452,1720.29375
201.4143289157531,1800.16453125
201.67993047811783,1875.939375
201.9455184018387,1828.83609375
202.2110926842083,1882.08328125
202.4766533225191,1759.20515625
202.74220031406364,1816.54828125
203.0077336561344,1789.9246875
203.27325334602395,1796.06859375
203.53875938102473,1728.485625
203.8042517584294,1853.41171875
204.0697304755303,1812.45234375
204.33519552962008,1765.3490625
204.60064691799116,1837.02796875
204.86608463793613,1814.5003125
205.1315086867475,1738.72546875
205.3969190617178,1869.79546875
205.66231576013945,2009.05734375
205.92769877930508,1767.39703125
206.19306811650716,1845.21984375
206.45842376903823,1822.6921875
206.72376573419078,1892.323125
206.98909400925734,1849.31578125
207.25440859153042,1804.26046875
207.51970947830253,1830.8840625
207.78499666686625,1804.26046875
208.050270154514,1791.97265625
208.31552993853836,1867.7475
208.58077601623185,1908.706875
208.84600838488697,1961.9540625
209.1112270417962,1900.515
209.37643198425212,1826.788125
209.64162320954725,1855.4596875
209.90680071497405,1855.4596875
210.1719644978251,1775.58890625
210.43711455539287,1839.0759375
210.70225088496989,1943.52234375
210.9673734838487,1740.7734375
211.2324823493218,1814.5003125
211.49757747868168,1851.36375
211.7626588692209,1853.41171875
212.02772651823196,1837.02796875
212.29278042300737,1769.445
212.5578205808397,1796.06859375
212.82284698902137,1789.9246875
213.08785964484494,1783.78078125
213.352858545603,1927.13859375
213.617843688588,1734.62953125
213.88281507109247,1845.21984375
214.14777269040889,1847.2678125
214.41271654382984,1947.61828125
214.6776466286478,1875.939375
214.94256294215526,1869.79546875
215.20746548164482,1877.98734375
215.47235424440893,1830.8840625
215.73722922774016,1834.98
216.00209042893098,1779.68484375
216.2669378452739,1847.2678125
216.5317714740615,1884.13125
216.79659131258623,1779.68484375
217.06139735814062,1845.21984375
217.32618960801724,1804.26046875
217.59096805950855,1898.46703125
217.85573270990707,1824.74015625
218.1204835565054,1896.4190625
218.38522059659596,1914.85078125
218.6499438274713,1689.57421875
218.91465324642394,2060.2565625
219.1793488507464,1828.83609375
219.4440306377312,1814.5003125
219.70869860467084,1822.6921875
219.97335274885788,1982.43375
220.23799306758477,1751.01328125
220.5026195581441,1785.82875
220.76723221782834,1820.64421875
221.03183104392997,1931.23453125
221.2964160337416,1837.02796875
221.56098718455573,1853.41171875
221.8255444936648,1791.97265625
222.09008795836144,1925.090625
222.35461757593808,1804.26046875
222.61913334368725,1816.54828125
222.8836352589015,1857.50765625
223.14812331887336,1875.939375
223.41259752089528,1841.12390625
223.6770578622598,1847.2678125
223.9415043402595,1906.65890625
224.20593695218685,1775.58890625
224.47035569533432,1867.7475
224.73476056699454,1902.56296875
224.9991515644599,1724.3896875
225.26352868502303,1863.6515625
225.5278919259764,1976.28984375
225.79224128461246,1751.01328125
226.05657675822385,1900.515
226.32089834410303,1781.7328125
226.5852060395425,1732.5815625
226.84949984183484,2025.44109375
227.1137797482725,1961.9540625
227.378045756148,1843.171875
227.6422978627539,1779.68484375
