Longitud de onda (nm),Intensidad
194.50391,1447.91390625
194.76986521677784,1388.5228125
195.0358068653064,1394.66671875
195.30173494287823,1845.21984375
195.5676494467858,1890.27515625
195.83355037432162,1867.7475
196.09943772277825,1855.4596875
196.36531148944815,1912.8028125
196.63117167162386,1855.4596875
196.89701826659797,1724.3896875
197.1628512716629,1935.33046875
197.42867068411124,1980.38578125
197.69447650123544,1867.7475
197.9602687203281,1886.17921875
198.22604733868164,1742.82140625
198.49181235358864,1783.78078125
198.7575637623416,1886.17921875
199.02330156223303,1744.869375
199.28902575055548,1710.05390625
199.55473632460144,1777.636875
199.8204332816634,1920.9946875
200.086116619034,1751.01328125
200.3517863340056,1808.35640625
200.6174424238708,1834.98
200.88308488592207,1906.65890625
201.148713717452,1738.72546875
201.4143289157531,1646.566875
201.67993047811783,1849.31578125
201.9455184018387,1875.939375
202.2110926842083,1818.59625
202.4766533225191,1742.82140625
202.74220031406364,1863.6515625
203.0077336561344,1796.06859375
203.27325334602395,1798.1165625
203.53875938102473,1712.101875
203.8042517584294,1841.12390625
204.0697304755303,1763.30109375
204.33519552962008,1757.1571875
204.60064691799116,1861.60359375
204.86608463793613,1759.20515625
205.1315086867475,1832.93203125
205.3969190617178,1761.253125
205.66231576013945,2017.24921875
205.92769877930508,1722.34171875
206.19306811650716,1902.56296875
206.45842376903823,1896.4190625
206.72376573419078,1875.939375
206.98909400925734,1894.37109375
207.25440859153042,1904.6109375
207.51970947830253,1732.5815625
207.78499666686625,1761.253125
208.050270154514,1728.485625
208.31552993853836,1937.3784375
208.58077601623185,1894.37109375
208.84600838488697,1908.706875
209.1112270417962,1920.9946875
209.37643198425212,1900.515
209.64162320954725,1912.8028125
209.90680071497405,1943.52234375
210.1719644978251,1800.16453125
210.43711455539287,1871.8434375
210.70225088496989,1929.1865625
210.9673734838487,1810.404375
211.2324823493218,1730.53359375
211.49757747868168,1886.17921875
211.7626588692209,1869.79546875
212.02772651823196,1873.89140625
212.29278042300737,1779.68484375
212.5578205808397,1875.939375
212.82284698902137,1738.72546875
213.08785964484494,1742.82140625
213.352858545603,1947.61828125
213.617843688588,1691.6221875
213.88281507109247,1812.45234375
214.14777269040889,1925.090625
214.41271654382984,1918.94671875
214.6776466286478,1834.98
214.94256294215526,1781.7328125
215.20746548164482,1908.706875
215.47235424440893,1822.6921875
215.73722922774016,1875.939375
216.00209042893098,1773.5409375
216.2669378452739,1812.45234375
216.5317714740615,1929.1865625
216.79659131258623,1845.21984375
217.06139735814062,1834.98
217.32618960801724,1830.8840625
217.59096805950855,1902.56296875
217.85573270990707,1753.06125
218.1204835565054,1869.79546875
218.38522059659596,1880.0353125
218.6499438274713,1791.97265625
218.91465324642394,1959.90609375
219.1793488507464,1824.74015625
219.4440306377312,1859.555625
219.70869860467084,1845.21984375
219.97335274885788,1994.7215625
220.23799306758477,1765.3490625
220.5026195581441,1789.9246875
220.76723221782834,1791.97265625
221.03183104392997,1972.19390625
221.2964160337416,1830.8840625
221.56098718455573,1839.0759375
221.8255444936648,1740.7734375
222.09008795836144,1892.323125
222.35461757593808,1830.8840625
222.61913334368725,1912.8028125
222.8836352589015,1826.788125
223.14812331887336,1933.2825
223.41259752089528,1834.98
223.6770578622598,1822.6921875
223.9415043402595,1904.6109375
224.20593695218685,1894.37109375
224.47035569533432,1914.85078125
224.73476056699454,1851.36375
224.9991515644599,1716.1978125
225.26352868502303,1775.58890625
225.5278919259764,1931.23453125
225.79224128461246,1728.485625
226.05657675822385,1839.0759375
226.32089834410303,1849.31578125
226.5852060395425,1726.43765625
226.84949984183484,1988.57765625
227.1137797482725,1941.474375
227.378045756148,1968.09796875
227.6422978627539,1759.20515625
227.9065360653827,1896.4190625
228.17076036132693,1888.2271875
228.43497074787905,1935.33046875
228.69916722233165,1763.30109375
228.9633497819772,1906.65890625
229.2275184241082,1800.16453125
229.4916731460173,1812.45234375
229.75581394499685,1820.64421875
230.01994081833948,1763.30109375
230.28405376333765,1837.02796875
230.54815277728386,1890.27515625
230.8122378574707,1779.68484375
231.07630900119065,1800.16453125
231.3403662057362,1888.2271875
231.60440946839992,1902.56296875
231.86843878647426,1777.636875
232.13245415725183,1832.93203125
232.39645557802507,1894.37109375
232.66044304608653,1908.706875
232.92441655872872,1791.97265625
233.18837611324415,1904.6109375
233.45232170692535,1841.12390625
233.71625333706484,1845.21984375
